,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg,dist_to_stream_stdev,dist_to_stream_skewness,dist_to_stream_kurtosis,levee_length_km,levee_low_crest_elevation_m,lu_21_area,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,flow_0_exceedence_prob,flow_0.1_exceedence_prob,flow_1_exceedence_prob,flow_10_exceedence_prob,flow_50_exceedence_prob,slope_of_flow_duration_curve,mean_policy,mean_claim,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
738,51202011602,70.41221091,49.098332899999996,0.36704926,104.36216920000001,6.2275543212891,2.526286533,3.747972907,1.9518238509999999,0.090639444,0.041310504,0.20369657100000002,11.15836153,45,0.435520704,6,1.45177461,4,9,102.1889809,0.0,22697,322.34465739999996,61233.75,12.32740726,648,38.2,196.941058,144.7036533,1.676581352,4.350054385,0.0,0.0,3.52474412,0.140190338,0.02331826,0.0009,42.74594395,14.28873036,0.24128367,4708,5309,6113,3655,4144,4811,2102,2417,2794,4170,4717,5444,4689,5287,6088,3640,4127,4791,1935,2225,2572,4153,4698,5422,0.056640059000000006,0.028844868,0.010988586000000002,0.002887126,0.000492824,-0.02319214,152841.9967,14882.81165,76616.22677000001,72050.31341
740,51201011406,45.44943719,39.33701054,0.369092882,50.99166148,2.1568381786346,3.9609978999999997,1.920501726,1.30586072,0.345207891,0.012873438000000001,0.066588008,6.43128525,6,1.09387716,9,0.131256241,0,5,78.35954422,5.301243727,14724,323.9644077,56468.5,5.896662677999999,-423,41.1,367.0116043,360.65537739999996,2.237316076,6.005212998999999,0.0,0.0,2.172043098,0.438444894,0.072467469,0.0009,8.25285556,32.46581731,0.669261098,4093,4676,5443,3276,3762,4401,1959,2275,2681,3677,4212,4915,4076,4657,5421,3262,3746,4383,1803,2094,2468,3662,4195,4895,0.0180702,0.007574816,0.004492246,0.0018340479999999998,0.000498054,-0.0055257909999999995,148608.6948,9962.636915000001,26698.71361,174.1733034
742,50800011001,50.04995081,54.41570017,0.212405166,46.91842651,1.1062545776366999,3.747249568,2.130317174,0.809512676,0.280557305,0.012520763999999998,0.037981061,1.7731649230000002,11,0.0,0,0.23532675600000003,0,8,46.79113946,1.9694255369999998,6656,132.9871437,41347.0,6.733273351,-541,44.4,453.303441,252.8324038,0.45870879299999995,-0.26854616800000003,0.0,0.0,1.496533212,0.8749217440000001,0.526480064,0.215388823,1.468094078,25.91393054,2.250566483,5186,5880,6915,3976,4576,5414,2230,2630,3139,4559,5206,6144,5165,5856,6887,3960,4557,5392,2053,2421,2890,4540,5185,6119,0.054231836,0.023438712999999996,0.006877426999999999,0.001408763,0.000532446,-0.01904465,98606.20355,283.43339510000004,41296.37421,447.9719331
746,51201050203,56.09943339,43.24981183,0.376877226,31.18347838,0.54705798625946,5.66776318,1.491154355,0.691396628,0.572617895,0.0055019019999999995,0.021560152000000003,3.86397472,13,0.0,0,0.024568151,0,7,82.03102792,0.0,10076,179.6096572,55840.333329999994,4.598976931,-367,39.56666667,511.876774,453.51356039999996,1.196206433,0.53831933,0.0,0.0,2.097132786,0.289178052,0.029998023,0.0009,1.369647747,51.39854975,0.350716442,5089,5839,6559,3857,4433,5077,2100,2436,2859,4450,5112,5794,5068,5815,6532,3841,4415,5056,1933,2243,2632,4432,5091,5770,0.050863082000000004,0.024738668999999998,0.00800385,0.002316855,0.000559777,-0.019993661,131785.5723,11082.56301,47631.815910000005,7407.339099
749,51401010703,60.35812121,44.52763476,0.382548341,168.48532269999998,4.9548501968384,3.2738027460000003,2.677752337,1.5604679940000001,0.177569881,0.051464714,0.262915954,12.50667088,113,0.004585025,0,1.06325877,3,5,113.0344446,14.73616698,42817,709.3825842,76718.42857,40.20999911,2371,38.95714286,304.7117101,225.1455515,1.4213807790000001,3.5378480310000002,0.0,0.0,4.22472205,1.775919061,1.05342972,0.299938101,25.69327156,9.096801206,2.9070160389999997,4954,5640,6589,3874,4469,5273,2239,2644,3162,4399,5043,5919,4934,5617,6562,3858,4451,5251,2061,2434,2911,4381,5022,5895,0.061528043,0.041078262000000004,0.015583493,0.003133419,0.000545506,-0.028687821000000002,134016.3932,8238.399006,26675.01668,30310.50122
752,51202030511,60.408573600000004,40.42396508,0.46454803200000006,77.95167081,3.9356334209442,3.347532708,2.619868666,1.3802149819999998,0.18550306,0.023286306,0.107590064,5.119703513999999,81,0.0,0,1.085519209,1,5,124.20499960000001,5.291281402,15195,251.53714280000003,55292.0,24.43361782,-1176,34.46666667,294.75840619999997,210.9988643,1.219075995,1.813421514,0.0,0.0,3.520525188,1.381481164,0.468714801,0.142320642,30.16019385,13.13030598,1.752684951,4425,5000,5771,3495,3987,4651,2061,2390,2801,3956,4492,5205,4407,4980,5747,3481,3971,4632,1897,2200,2579,3940,4474,5184,0.0,0.0,0.0,0.0,0.0,0.0,126600.9795,5768.681453,30923.88297,0.0
753,51202011110,54.55959869,58.23163824,0.20219155600000002,66.73054899,2.0517446994781,3.8909907230000003,2.142054161,0.967029063,0.277491205,0.017150015,0.06453038,4.832209378,1095,4.28136288,1681,1.196822104,2,21,618.6187845,43.78971898,138383,2536.363964,48215.58621,297.1062909,3867,37.23793103,430.9412041,341.5149996,1.149547103,0.737276067,20.60987523,206.968,13.83635624,21.11929661,10.55847038,4.117066535,1.788022849,0.979316347,34.39350891,4863,5481,6271,3789,4313,4946,2180,2521,2875,4317,4888,5594,4843,5459,6245,3773,4295,4926,2007,2321,2647,4299,4868,5571,0.046443347,0.021134978,0.008254081,0.0027403790000000003,0.001182778,-0.014589099999999999,155324.6204,3600.576907,37299.24256,18706.78351
757,71200010309,88.11838318,70.78685198,0.220989269,28.09365175,0.9303518533706701,5.952495292,1.779464215,0.67446402,0.402097711,0.004719643,0.018948157,11.48665207,113,0.410190696,3,1.994300444,0,10,143.13338430000002,10.78798583,19670,223.22243430000003,61273.6,16.52322645,-298,42.26,791.5668095,694.268879,0.911951695,-0.566552214,0.0,0.0,3.523789921,2.6126649459999998,0.688232403,0.34131694100000004,5.442894341000001,67.65918766,2.070991516,5092,5830,7014,3979,4608,5546,2289,2697,3243,4520,5205,6264,5071,5806,6985,3963,4589,5523,2107,2483,2986,4501,5184,6238,0.0028473770000000003,0.0015282179999999998,0.001030474,0.00041405300000000006,0.00010165,-0.0007044610000000001,129297.7394,21105.10853,58455.2033,11614.52853
763,51202070503,65.87446362,46.52144756,0.38249038,63.00514979,2.9626395702362003,3.012375035,3.0402168769999998,1.129783655,0.137752975,0.02091544,0.071182188,4.399734304,2,0.0,0,1.169986073,4,7,180.3119401,6.771995432000001,11200,170.02035969999997,51730.5,15.90904794,760,40.0,277.6215833,164.8432282,0.703426075,0.110938212,0.0,0.0,3.239121631,0.25745192699999997,0.018676631000000003,0.001515879,27.07263162,18.89227994,0.38053399299999996,4988,5798,6958,3908,4580,5498,2267,2689,3215,4434,5174,6212,4968,5774,6930,3892,4561,5476,2087,2476,2960,4416,5153,6187,0.069216864,0.036421353999999996,0.016257346000000002,0.0022576560000000002,0.00034204699999999995,-0.025348937999999998,131735.8619,4241.020971,1636.244358,1329.457541
764,50902031007,61.27563101,37.93346015,0.535121916,148.417283,8.0928077697754,2.53288911,3.4872475560000002,1.9969106840000002,0.104699489,0.05859604400000001,0.296376058,4.140423823,83,1.3321052759999998,35,0.69760924,0,5,89.64264957,0.0,7713,125.8738568,53164.0,9.92237844,-199,43.0,201.3935746,137.89773830000001,1.504091591,2.8501355439999996,0.0,0.0,3.074153368,0.312958012,0.052662111,0.019262243999999998,27.89010079,1.5628877840000002,0.586595356,4949,5648,6550,3872,4472,5252,2241,2642,3166,4397,5048,5889,4929,5625,6523,3856,4454,5230,2063,2432,2915,4379,5027,5865,0.07029113099999999,0.033939661,0.017147972,0.00251394,0.00023067400000000002,-0.022804831,73527.62421000001,10436.037240000001,32600.963480000002,11845.78793
765,51401041102,48.93952169,35.33390561,0.49259079899999997,133.6870619,8.822437286377,2.850961738,2.768812397,1.140500668,0.16608218800000002,0.046891917000000005,0.152470183,1.613100257,22,0.0,0,0.10803774599999999,0,8,53.79613411,4.314911705,6855,140.0708418,42147.5,3.5758420589999997,-98,44.65,256.9841503,212.30867180000004,1.202089124,1.243593298,0.0,0.0,2.010104009,0.067897677,0.009149486,0.0009,34.73844265,0.955279289,0.18875244300000002,4879,5520,6318,3808,4350,4980,2187,2535,2888,4332,4921,5635,4859,5497,6292,3792,4332,4960,2013,2334,2659,4314,4901,5612,0.07158984,0.037188552,0.014647837,0.003339167,0.00019194400000000002,-0.029909599,56647.706889999994,8773.105304,14661.97858,5961.1285179999995
766,51201111803,61.74546701,49.43193141,0.317540983,41.22456842,1.4740900993346997,2.493732196,3.555558158,1.004853588,0.10071509,0.016531273,0.041424656000000004,0.0,0,0.0,0,0.11848248800000001,0,10,88.19544751,9.922033747,13050,211.3515474,55069.333329999994,3.789751885,182,36.06666667,543.9234892000001,352.572673,0.25229649600000004,-1.351681868,0.0,0.0,2.516937041,0.511931196,0.121000816,0.056145087999999996,2.429240262,52.59717111,0.73503828,5178,5959,7127,4049,4699,5631,2333,2746,3286,4598,5314,6362,5157,5935,7098,4032,4680,5608,2148,2528,3025,4579,5292,6336,0.036398886,0.025806037999999996,0.010663984,0.003037857,0.00044605800000000004,-0.016950212,71270.312,5651.620962,27888.15493,1.047472199
772,51201070106,53.17985982,37.93819975,0.46430527200000005,15.30383223,0.58342659473419,7.188054375,1.144767522,0.8368535579999999,0.971573183,0.002129065,0.012807066,1.729402261,32,0.0,0,0.171685719,0,9,87.48070992,0.0,9086,170.85415480000003,60940.5,5.490800482999999,-532,41.65,433.9043584,417.11485469999997,1.133376021,0.30063222,0.0,0.0,2.341279632,0.32792314100000003,0.051268705,0.0006162219999999999,1.699298424,47.73803022,0.44804182600000003,4395,5096,5925,3576,4185,4852,2184,2596,3001,3983,4643,5388,4377,5075,5901,3561,4168,4832,2011,2390,2763,3967,4624,5366,0.055291652000000004,0.02120245,0.007743842,0.002109829,0.000466673,-0.020212544,155400.7617,9796.196183,41472.8918,65226.55087000001
775,41000030401,40.943704700000005,39.07340906,0.337003485,51.7460445,2.6434378623962003,3.1642631469999998,2.281791901,1.141061104,0.244544585,0.016353268,0.059045399000000005,1.318665298,0,0.0,0,1.457311495,1,2,67.53957738,0.0,3844,93.88500693,67500.0,5.934978326,767,39.1,411.5807938,310.51629689999993,1.073721843,0.7032755959999999,0.0,0.0,1.33835421,0.642372823,0.29333955100000003,0.046332118,4.918721764,13.22553515,1.255714297,5047,5831,7024,3949,4608,5535,2276,2695,3220,4482,5205,6262,5026,5807,6995,3933,4589,5512,2095,2481,2964,4464,5184,6236,0.032833152000000004,0.021201521,0.006916922,0.001907043,0.00045431199999999996,-0.016489995,122371.4286,0.0,18814.27753,0.0
776,51402020201,46.4299336,36.03045224,0.44943666600000004,69.74464917,4.7226014137268,2.723612405,2.8229864069999997,1.2102290009999999,0.15976901,0.025607406,0.084406997,2.840441015,1,0.0,0,2.660274904,0,1,75.90289028,10.65500285,12750,274.6073279,59960.666670000006,11.88888196,330,39.93333333,294.2777592,169.0766401,0.719120289,1.9251511590000001,0.0,0.0,1.7172289180000002,1.053624556,0.25891701300000003,0.037670163,14.12565377,7.210349399,1.418154359,5252,5897,6770,4006,4561,5251,2242,2615,3018,4601,5204,5987,5230,5873,6742,3989,4542,5229,2064,2407,2778,4582,5183,5963,0.04997196,0.030925842000000002,0.010924773999999998,0.003633402,0.00043421400000000004,-0.02506686,101767.1472,28.798831800000002,23210.65289,11746.071829999999
777,51202090403,97.9071318,57.97507679999999,0.36605094,96.65469768,6.067424297332799,2.96100541,3.770709043,1.7652906480000001,0.08954968699999999,0.032642527000000005,0.170623634,17.23910659,34,0.0,0,1.330932195,1,9,106.2265789,6.062360468,10142,103.5879595,62467.5,8.273146042999999,-610,38.1,192.4621415,128.8506143,1.5225326769999998,5.703724524,0.0,0.0,3.485802257,0.330424078,0.11497562800000001,0.05004477400000001,45.083237700000005,23.08927574,0.40850728799999997,5049,5802,6932,3936,4574,5449,2257,2670,3184,4476,5173,6172,5028,5778,6904,3920,4555,5427,2078,2458,2931,4458,5152,6147,0.014633306,0.009849891999999999,0.004559903,0.001715098,0.000557416,-0.006472308,52024.58409,0.0,1561.665859,256.90058480000005
782,51201040205,51.36112097,46.080797499999996,0.303951565,25.1151599,1.5694410800933998,5.559307887999999,1.454626781,0.578377934,0.601737338,0.004517677,0.014526053999999998,0.5032323089999999,3,0.0,0,0.392666277,0,6,77.66830199,11.19499952,19273,375.2449253,74813.0,9.365060397999999,155,39.92,652.2843156,384.3041217,0.43780438200000005,-0.452292335,0.0,0.0,1.909236489,0.7733466609999999,0.7036090190000001,1.155690044,2.56438825,42.65006738,3.6898980139999997,4401,5049,5658,3407,3906,4456,1924,2222,2586,3886,4456,5044,4383,5028,5635,3393,3890,4438,1771,2046,2381,3870,4438,5023,0.016553948,0.012029367,0.005721016,0.002050898,0.000550445,-0.007584985,202594.5068,0.0,30096.20806,3898.1585579999996
784,41000050101,73.01217908,41.16632647,0.54140336,28.84687879,1.0750069618225,5.530689743,1.74330517,1.0006850409999999,0.41895104899999996,0.005215783,0.02886664,6.002861425,230,1.629087023,181,1.024744017,0,19,256.8647127,24.93620218,48937,670.2580393999999,42400.06667,67.34492878,1288,41.30666667,357.46654700000005,241.19611669999998,0.9923675890000001,0.637067459,0.0,0.0,6.396678393999999,11.43918518,3.520301737,1.468950891,4.537601035,42.19029207,10.89184189,4793,5382,5793,3697,4237,4729,2079,2471,2908,4227,4797,5258,4773,5360,5769,3682,4220,4710,1914,2275,2677,4210,4777,5236,0.031208816,0.019445003,0.007185789000000001,0.002299867,0.000827972,-0.01302354,137605.7253,4896.523242,30716.16882,13784.549869999999
785,51202060306,72.38549822,56.80127197,0.281932609,79.50855357,2.3100118637085,3.114906346,3.0820228189999996,1.190010796,0.134041235,0.025525182999999996,0.09461603699999999,4.134518159,22,0.0,0,0.306136354,0,17,109.22126499999999,10.07712985,19515,269.59819960000004,56421.75,12.24002075,2408,38.325,208.57743440000002,156.33319519999998,1.464722646,2.681934263,0.0,0.0,2.6425990230000003,1.1512389029999999,0.135607905,0.04242500900000001,23.27132501,39.21108523,0.8890422579999999,4684,5292,6103,3632,4160,4851,2098,2456,2855,4152,4723,5463,4665,5270,6078,3617,4143,4831,1931,2261,2628,4135,4704,5441,0.057230817,0.034545417,0.01292409,0.002870362,0.000590809,-0.025482335,116640.3071,8753.801324,21557.29095,20964.51239
786,51202011203,59.00737207,67.84574389,0.161090868,74.081114,1.7801334857941002,4.882137952,1.775407905,1.126785914,0.403937172,0.015173908,0.08347355599999999,4.919509773,557,1.5536994069999999,406,0.726519597,0,30,559.1164309,21.99777993,145090,2458.845309,46135.307689999994,224.0228557,7307,38.23461538,329.3859541,247.10945550000002,0.9327425779999999,0.166369278,0.0,0.0,17.24696553,19.46908538,10.32013628,5.263574704,1.946371198,2.93966497,32.5267868,4927,5589,6397,3828,4379,5023,2179,2530,2894,4364,4970,5693,4907,5566,6371,3812,4361,5002,2006,2329,2664,4346,4950,5670,0.041398487000000005,0.022611898999999998,0.010276105,0.004673098,0.001993267,-0.015018206999999999,176552.7767,5195.455008,39168.96045,23643.15275
787,51202010503,58.33949756,44.44195892,0.371181362,17.27250424,0.6096392273902901,2.903077345,2.9687784919999998,0.702212651,0.144462301,0.005949721999999999,0.012128971,0.294658364,28,0.0,0,0.056384603,0,9,119.69465770000001,10.13330417,13496,231.3355542,53593.25,9.35901101,-371,41.375,667.055429,593.1552254,0.704275255,-0.946012629,0.0,0.0,2.647576462,0.5867346689999999,0.068295905,0.004357367,1.102217934,52.92035225,0.61770016,4722,5322,6203,3659,4157,4882,2119,2447,2839,4185,4736,5526,4703,5300,6178,3644,4140,4862,1951,2253,2614,4168,4717,5503,0.048222082,0.022924792000000003,0.007070267,0.002428051,0.0006395740000000001,-0.018622611,154950.5286,5962.927286,41576.50518,18406.407430000003
790,71200011204,42.24355988,46.04697532,0.250361853,9.782203796000001,0.65937608480453,3.321697897,2.207878561,2.5435848780000003,0.26119193,0.002944941,0.024881866000000002,37.01754643,389,0.0,0,0.169652277,0,4,74.44723555,19.68941151,12050,285.250581,80787.5,9.77663817,155,40.35,281.1511979,184.61224280000002,0.73529264,-0.200465877,5.1037604860000005,191.9425,1.031931051,1.421548615,0.183095562,0.058741108,1.485501325,32.24979607,1.8057408330000002,5178,5979,7275,4015,4679,5648,2287,2704,3226,4580,5311,6435,5157,5955,7245,3998,4660,5625,2105,2489,2970,4561,5289,6409,0.0,0.0,0.0,0.0,0.0,0.0,108686.1822,4068.718397,18699.56953,17323.257230000003
796,51401010402,47.35395835,34.24419805,0.5074487089999999,62.90078826,2.0753231048583998,3.684133562,2.107646816,0.979481602,0.28662524899999997,0.017073428,0.061610165,0.831325949,1,0.0,0,0.288451878,0,7,95.99283712,5.7070747729999995,16113,340.267225,53879.0,9.756312167,1038,41.03333333,324.89608530000004,265.0584846,1.202830055,1.1390274040000001,0.0,0.0,2.150309528,0.09061808199999999,0.004605377,0.0016574229999999999,16.0204859,18.16018878,0.27175647,4346,5039,5833,3542,4143,4779,2167,2574,2957,3943,4594,5306,4328,5018,5809,3527,4126,4759,1995,2370,2722,3927,4575,5284,0.06269174400000001,0.041341879,0.01781108,0.002064546,0.00031036599999999996,-0.030206212000000003,122741.5051,5019.437500999999,167.378399,5523.079979
799,51201100404,45.75874532,40.18293129,0.35612359,32.76436238,0.9589792490005501,5.033589139,1.516402003,0.711648692,0.553708793,0.006509145,0.023316716,4.2615191889999995,9,0.0,0,0.594037975,0,7,85.12535625,6.64936616,7923,173.14723,66757.5,14.46717989,-167,41.65,640.570654,360.5038237,0.245098562,-0.282046762,0.0,0.0,2.04838791,1.044654288,0.141263427,0.03594632,2.277199932,38.68118001,1.26560843,5009,5654,6610,3866,4406,5111,2224,2578,2948,4412,5004,5834,4988,5631,6583,3850,4388,5090,2047,2373,2714,4394,4983,5810,0.063269336,0.024327645,0.008984668000000001,0.0026534809999999996,0.000614567,-0.019958191,165716.7918,27227.91563,39957.058489999996,37568.20371
800,51202010303,62.64825293,58.51179116,0.22994927399999998,25.00196601,1.1195707321166999,4.623969843,1.9314992709999999,0.8479406079999999,0.34128800299999995,0.005407035,0.021200182,4.013633379,23,0.827551149,5,0.6627577920000001,0,12,134.9349976,13.34955924,27958,446.269428,63926.4,15.00440884,-342,42.4,402.4337316,306.33430330000004,1.159500677,0.995613358,0.0,0.0,2.8464443860000004,0.843470917,0.258898931,0.024713979,5.669613609,46.85565742,1.004094958,4835,5479,6244,3743,4264,4903,2120,2447,2832,4276,4859,5558,4815,5457,6219,3728,4246,4883,1952,2253,2607,4258,4839,5535,0.045911852,0.016435899,0.006571546,0.002477095,0.000650194,-0.015192737,175021.7425,2936.606557,13162.37136,6195.128117
801,51201090701,70.72831194,45.20103991,0.435017075,39.26093775,0.8454245924949599,7.3059085029999995,1.298905264,0.629933152,0.754666662,0.005373861,0.024731766000000002,0.49762133,0,0.0,0,0.009189105999999999,0,11,73.54177103,10.14505104,3739,52.86426181,64489.0,2.035959802,326,42.6,632.0921987,530.504597,2.026846364,4.877924351,0.0,0.0,1.6646665230000002,0.75042996,0.013468902,0.008225995,0.12608682300000001,67.96685306,0.50118953,5082,5783,6698,3855,4408,5143,2103,2436,2839,4452,5079,5895,5061,5759,6671,3839,4390,5122,1936,2243,2614,4434,5058,5871,0.053057466,0.027286262000000002,0.006330491,0.00171767,0.00046833800000000006,-0.024658283,60592.307689999994,1838.7975,133916.4638,0.0
802,51201060704,56.32762877,48.60234032,0.299651854,29.61520279,0.93508720397949,5.620769514,1.5066765080000002,0.7672903879999999,0.560880169,0.005268888,0.02272346,0.0,0,0.0,0,0.061314267,0,10,76.11968388,7.293172447000001,4611,81.86036055,41909.5,4.669111868,463,43.1,492.5565289,286.3295488,0.670005944,0.029664682,0.0,0.0,2.070579593,0.346086458,0.029661454,0.0018,1.081082033,52.27326644,0.387280285,4885,5569,6243,3762,4299,4893,2098,2420,2819,4305,4913,5551,4865,5546,6218,3746,4281,4873,1931,2228,2595,4287,4893,5528,0.018839386,0.008076998,0.002996128,0.001038573,0.000431554,-0.006720114,115337.4886,4505.544717,22307.47022,3011.4786129999998
803,71200010705,34.81250952,62.70497085,0.111260563,21.48433897,0.75842577219009,8.589266033,0.775115945,2.243664802,2.119223578,0.002501301,0.048203655,30.31682519,96,0.0,0,2.704775778,0,2,100.57171770000001,5.756839881,18168,521.8813653,53598.2,4.682224931,-241,42.58,373.3323957,279.8211408,1.033774737,0.775158028,0.0,0.0,1.203489325,0.5660215129999999,0.043471997000000005,0.0013987910000000001,1.399062791,22.93788238,0.8329971429999999,4114,4696,5389,3284,3769,4381,1954,2268,2684,3692,4224,4881,4097,4677,5367,3270,3753,4363,1799,2088,2471,3677,4207,4861,0.00600516,0.004344346,0.002350704,0.001328574,0.0006901539999999999,-0.002174875,95420.70176,10792.42557,17788.279140000002,19566.28305
804,71200010501,86.12978018,53.22482179,0.382062815,45.39375988,1.4142531156540001,7.3811907439999995,1.4187481240000002,0.743877479,0.632556784,0.006149924,0.033767396,1.052549336,1,0.0,0,0.478770122,0,8,161.97864189999999,20.71433541,14883,172.79737590000002,57761.5,12.71337275,-723,42.275,1083.864001,604.5145094,0.042294779000000005,-0.7217379359999999,0.0,0.0,3.41667984,2.407966127,0.565113977,0.180703709,4.068138371,70.45534763,1.821468115,5161,5747,6301,3947,4472,5030,2196,2567,2992,4531,5090,5654,5140,5724,6275,3931,4454,5009,2022,2363,2755,4512,5069,5631,0.023326894,0.011316551000000001,0.002320547,0.000601805,0.000148816,-0.011941286,137103.9285,5658.261114,62.16985961,0.309176269
805,51201030103,66.79751901,60.12742498,0.232180096,44.0398105,1.1693118810654,4.218098649,2.18634399,1.036799576,0.266362531,0.010440678,0.045660457,5.9640426479999995,28,0.0,0,0.23019488,0,17,91.89414647,5.759514759,8663,129.6904455,47316.0,3.83247767,-902,42.6,445.68179189999995,342.5591526,1.174572333,0.7919643040000001,0.0,0.0,2.606074192,0.31782265,0.03043875,0.0027,4.270311817,51.97715963,0.41457632200000005,4915,5501,6172,3749,4273,4897,2100,2459,2876,4317,4876,5521,4895,5478,6147,3734,4255,4877,1933,2264,2648,4299,4856,5498,0.04360481,0.017297413,0.0059871690000000005,0.001947797,0.00052139,-0.014448500000000001,110632.9224,5925.362029,13521.835509999999,3176.701583
806,51201100302,52.27254269,47.59626029,0.289959824,65.09894907,1.2578554153442,5.198615853,1.56929339,0.8521865190000001,0.517013434,0.012522361999999999,0.055476447000000005,2.850906259,3,0.0,0,0.10311810699999999,0,6,70.31598599,0.0,15910,304.3662921,63127.0,3.8834919739999996,713,41.35,393.8532898,301.60864869999995,1.134111897,0.451301856,0.0,0.0,1.840031595,0.627987435,0.19084973600000002,0.053415190999999994,1.6397066269999998,43.33870719,0.8991356490000001,4646,5277,5975,3603,4096,4696,2041,2341,2722,4108,4668,5321,4627,5255,5951,3588,4079,4677,1879,2155,2506,4091,4649,5299,0.048712868,0.031162475,0.010407962,0.002457703,0.000409719,-0.02522578,109161.7276,35332.0859,17747.40527,12996.1478
807,51202010608,58.28464916,44.84724864,0.364160169,33.55735779,0.8764574527740501,4.117824346,2.092012791,0.564050886,0.29092527100000004,0.008149293,0.018928056999999998,3.07197723,15,0.0,0,0.07366105,0,11,99.37918936,0.495741421,29368,503.871953,67870.5,7.463371682000001,3338,38.225,635.1203572000001,571.8517577,1.239670422,0.98959816,0.0,0.0,2.588389102,0.453159814,0.117042205,0.086623789,2.572226132,50.37117973,0.7361050840000001,5160,5850,6918,3894,4443,5255,2103,2437,2834,4512,5132,6057,5139,5826,6890,3878,4425,5233,1936,2243,2609,4493,5111,6032,0.06009768,0.025889184,0.009354174,0.00264265,0.000590891,-0.021513227000000003,180009.7657,34654.328539999995,37109.11683,33883.92181
808,51201040402,46.01220748,48.71987586,0.243596244,58.27336645,1.5442225933074998,5.103920725,1.4996422719999998,1.063644386,0.566154249,0.011417373,0.061982139000000006,1.5143021159999999,14,0.0,0,0.25935102600000004,0,5,48.84686518,5.015878375,12472,271.05850130000005,56687.333329999994,4.737873098000001,72,41.0,453.9827722,314.8541525,0.554592625,-0.39482106100000003,0.0,0.0,1.448189792,0.19529074300000002,0.007878956999999999,0.0006162219999999999,4.5511596889999995,38.45891195,0.321080625,4754,5420,5988,3642,4155,4697,2016,2315,2709,4177,4763,5326,4734,5398,5964,3627,4138,4678,1856,2131,2494,4160,4743,5304,0.015043094,0.010554993,0.005183951,0.001870689,0.0005226969999999999,-0.006360991999999999,91660.01706,3569.0139710000003,17096.484080000002,2186.983651
811,51402020604,52.83417273,32.59359379,0.624971594,53.35761358,1.8744279146193998,4.320669125,1.8982853919999998,1.4315669830000002,0.353335365,0.012349387,0.076384998,3.20387879,51,0.789597581,44,0.24208887399999998,0,13,105.43603459999999,14.81434121,15222,288.1089873,60788.5,17.35619113,188,38.45,290.7313142,224.4944944,0.9556375779999999,0.156829037,0.0,0.0,2.9316964580000002,1.6781667630000001,0.519874898,0.3074099,2.338488791,41.64705055,2.618826866,4143,4710,5424,3321,3798,4416,1980,2295,2706,3727,4247,4916,4126,4691,5402,3307,3782,4398,1823,2113,2491,3712,4230,4896,0.05219014,0.022761,0.007729304,0.002545164,0.000554715,-0.021170676,137269.6845,19679.16833,24169.19662,0.0
813,51201030201,44.29735447,35.37824313,0.44474915299999995,25.88658384,1.1020363569259999,4.038808885,1.8594763159999999,0.767736882,0.368238181,0.00640946,0.019874085,1.31063417,0,0.0,0,0.10499312,0,8,72.17696126,7.270284053999999,10502,237.07962080000001,53131.0,3.4539308689999997,-578,40.875,607.1447037,420.94013420000005,0.722321641,-0.171026152,0.0,0.0,1.990802103,0.13384442,0.035433347000000004,0.0,2.7787123339999997,38.51689995,0.343447059,5503,6186,6951,4141,4738,5407,2260,2672,3124,4788,5432,6156,5480,6161,6923,4124,4719,5385,2081,2460,2876,4768,5410,6131,0.042964318,0.019414777,0.006297651,0.00201333,0.000499065,-0.018841728000000002,105031.6517,2218.77347,17469.52857,18767.29246
814,51202030303,84.86683339,55.33121332,0.34834331,91.30573142,5.063838958740201,3.024765637,3.436626445,1.5120158000000001,0.107806628,0.030186052,0.138055709,7.6003029060000005,26,0.0,0,0.9915415959999999,2,10,150.6254437,15.57246627,24420,287.74491780000005,55304.25,15.36524868,-527,33.95,347.3362765,213.65545730000002,0.9657954790000001,1.126892786,0.0,0.0,3.445008978,2.123894795,0.599871778,0.256773152,48.08222243,14.05283144,1.799915195,5223,5860,6628,3999,4550,5185,2240,2613,3012,4585,5183,5887,5202,5836,6601,3983,4531,5164,2062,2406,2773,4566,5162,5863,0.080999403,0.029820085,0.010827017,0.002503071,0.000381355,-0.023776452000000003,83705.60856000001,16319.16588,24034.488719999998,1.640537465
